txn_id,txn_day,merchant_id,amount,card_type,payment_method,country,device_id
t_0015393,55,m_011,13.53,visa,,DE,d_19827
t_0015489,55,m_020,105.87,visa,,US,d_18661
t_0015491,55,m_038,43.87,visa,,US,d_22662
t_0015741,55,m_026,29.55,visa,,DE,d_17956
t_0015766,55,m_000,23.73,mastercard,,CA,d_24069
t_0015814,55,m_003,69.22,mastercard,,GB,d_22561
t_0015864,55,m_000,71.92,mastercard,,DE,d_12675
t_0015949,55,m_002,31.6,mastercard,,DE,d_24926
t_0016184,55,m_006,10.91,amex,,US,d_17463
t_0016379,55,m_022,18.25,visa,,DE,d_1002
t_0016472,55,m_023,27.29,visa,,DE,d_18553
t_0016703,55,m_025,9.75,mastercard,,US,d_13618
t_0016724,55,m_008,36.82,visa,,US,d_7485
t_0016736,55,m_021,2.99,mastercard,,CA,d_19990
t_0017062,55,m_028,268.16,mastercard,,DE,d_14578
t_0017664,55,m_015,9.16,mastercard,,GB,d_3973
t_0017717,55,m_011,65.26,mastercard,,US,d_19765
t_0017798,55,m_004,224.81,visa,,CA,d_3490
t_0018082,55,m_009,79.48,visa,,BR,d_20145
t_0018326,55,m_000,9.55,mastercard,,DE,d_16728
t_0018494,55,m_018,25.41,visa,,CA,d_4157
t_0018698,55,m_000,41.09,visa,,US,d_22078
t_0018842,55,m_036,18.35,visa,,US,
t_0018921,55,m_003,33.61,visa,,CA,d_2593
t_0018939,55,m_000,89.27,visa,,BR,d_14397
t_0018989,55,m_022,92.67,mastercard,,US,d_4342
t_0019200,55,m_028,44.46,visa,,CA,d_21443
t_0019264,55,m_030,33.21,amex,,GB,d_23749
t_0019384,55,m_022,12.07,amex,,US,d_2678
t_0019529,55,m_000,10.74,mastercard,,CA,d_2781
t_0019633,55,m_000,220.4,mastercard,,US,d_20496
t_0019691,55,m_000,36.93,mastercard,,GB,d_2700
t_0020151,55,m_015,7.69,amex,,GB,d_512
t_0020282,55,m_000,13.4,visa,,CA,d_5658
t_0020590,55,m_009,25.06,amex,,US,d_14993
t_0020619,55,m_038,23.69,visa,,US,d_13561
t_0020750,55,m_000,54.5,mastercard,,US,d_1545
t_0020827,55,m_002,40.58,mastercard,,BR,d_21497
t_0020856,55,m_018,99.03,mastercard,,US,d_20594
t_0020967,55,m_007,53.03,amex,,BR,d_11883
t_0021036,55,m_031,85.07,amex,,US,
t_0021458,55,m_022,33.26,mastercard,,US,d_13287
t_0021509,55,m_030,114.09,visa,,BR,d_17139
t_0021761,55,m_000,12.57,amex,,US,d_18097
t_0021938,55,m_031,17.1,mastercard,,US,d_10941
t_0021996,55,m_000,172.4,amex,,CA,d_10597
t_0022151,55,m_016,12.39,amex,,US,d_10536
t_0022204,55,m_000,62.34,visa,,CA,d_17491
t_0022366,55,m_001,38.06,amex,,US,d_10311
t_0022588,55,m_000,13.52,visa,,US,d_2351
t_0023010,55,m_021,19.99,amex,,BR,d_23590
t_0023329,55,m_000,9.43,visa,,DE,d_8992
t_0023442,55,m_024,61.31,visa,,CA,d_21160
t_0023515,55,m_000,7.63,mastercard,,US,d_15122
t_0024898,55,m_030,15.26,mastercard,,DE,d_4663
t_0025123,55,m_024,13.79,visa,,US,d_17798
t_0025187,55,m_010,42.14,mastercard,,GB,d_2348
t_0025225,55,m_003,42.96,visa,,CA,d_14139
t_0025703,55,m_019,252.28,visa,,GB,d_21373
t_0025784,55,m_031,72.75,amex,,BR,
t_0026207,55,m_000,9.07,mastercard,,US,d_4048
t_0026208,55,m_000,34.83,visa,,GB,d_13413
t_0026417,55,m_034,45.52,visa,,US,d_18458
t_0026419,55,m_005,10.02,visa,,DE,d_24250
t_0026473,55,m_039,11.06,mastercard,,DE,d_4608
t_0026641,55,m_009,29.91,mastercard,,US,d_24472
t_0026824,55,m_000,57.63,visa,,CA,
t_0027040,55,m_031,24.83,amex,,US,d_20798
t_0027175,55,m_025,28.24,visa,,US,
t_0027214,55,m_007,87.58,mastercard,,CA,d_13041
t_0027544,55,m_006,23.47,mastercard,,US,d_9475
t_0027874,55,m_000,166.17,amex,,US,d_7924
t_0027989,55,m_000,71.05,mastercard,,GB,d_6597
t_0027992,55,m_029,184.69,amex,,CA,d_2768
t_0028259,55,m_011,118.17,mastercard,,DE,d_5951
t_0028558,55,m_000,8.86,mastercard,,US,d_24681
t_0028617,55,m_000,35.99,amex,,US,d_21613
t_0028768,55,m_012,12.11,mastercard,,US,d_13902
t_0028925,55,m_000,2.51,mastercard,,US,d_16624
t_0029402,55,m_007,8.35,amex,,US,d_7092
t_0029424,55,m_014,115.34,mastercard,,CA,d_6644
t_0029532,55,m_030,13.37,mastercard,,BR,d_4452
t_0029712,55,m_017,74.05,mastercard,,US,d_5822
t_0030210,55,m_018,35.7,amex,,US,d_21757
t_0030519,55,m_016,22.65,visa,,US,d_17474
t_0030651,55,m_038,20.92,mastercard,,DE,d_9841
t_0031393,55,m_005,34.44,amex,,US,d_7705
t_0031549,55,m_019,14.1,mastercard,,DE,d_20152
t_0031580,55,m_001,48.99,amex,,DE,d_17158
t_0031947,55,m_000,179.67,mastercard,,US,d_9895
t_0031951,55,m_000,31.59,visa,,DE,d_6506
t_0032081,55,m_000,100.02,mastercard,,GB,d_2583
t_0032148,55,m_008,42.62,mastercard,,US,d_24589
t_0032149,55,m_007,40.99,visa,,GB,d_5153
t_0032221,55,m_000,91.67,mastercard,,DE,d_506
t_0032256,55,m_010,65.39,amex,,US,d_22029
t_0032288,55,m_000,6.04,amex,,US,d_4215
t_0032308,55,m_013,10.51,mastercard,,GB,d_367
t_0032380,55,m_010,10.59,visa,,BR,d_11350
t_0032404,55,m_003,496.33,mastercard,,US,d_10292
t_0032530,55,m_032,26.18,amex,,DE,d_18487
t_0032690,55,m_006,22.68,amex,,US,d_2444
t_0032719,55,m_011,21.42,mastercard,,CA,d_12027
t_0032806,55,m_026,1.75,visa,,US,d_3972
t_0032988,55,m_000,7.9,mastercard,,GB,d_22223
t_0033100,55,m_036,209.46,visa,,US,d_23337
t_0033321,55,m_000,6.59,visa,,US,d_19042
t_0033607,55,m_030,16.12,amex,,CA,d_14047
t_0033804,55,m_037,47.62,visa,,CA,d_10016
t_0033982,55,m_034,102.68,visa,,DE,d_18478
t_0034113,55,m_022,29.42,visa,,BR,d_23410
t_0034346,55,m_010,10.61,visa,,US,d_3681
t_0034429,55,m_007,10.38,amex,,CA,d_23921
t_0034433,55,m_000,92.47,mastercard,,GB,d_665
t_0034437,55,m_000,18.51,visa,,CA,d_16683
t_0035234,55,m_004,23.01,mastercard,,CA,d_9917
t_0035476,55,m_030,55.59,visa,,US,d_22644
t_0035814,55,m_000,63.45,mastercard,,BR,
t_0036106,55,m_004,47.56,mastercard,,BR,d_15306
t_0036199,55,m_023,28.98,amex,,DE,d_17267
t_0036404,55,m_006,17.23,mastercard,,US,d_22530
t_0036615,55,m_022,41.32,amex,,CA,d_24272
t_0036891,55,m_039,46.14,visa,,CA,d_8025
t_0036896,55,m_036,49.03,visa,,US,d_9890
t_0037621,55,m_039,53.34,amex,,BR,d_24236
t_0037688,55,m_035,40.93,visa,,BR,d_4914
t_0037710,55,m_026,32.05,amex,,US,d_18548
t_0037951,55,m_034,0.51,visa,,US,d_15369
t_0038015,55,m_039,19.69,amex,,US,d_18951
t_0038156,55,m_009,55.61,mastercard,,US,d_21918
t_0038321,55,m_000,72.93,mastercard,,GB,d_9015
t_0038699,55,m_006,29.35,amex,,BR,d_15346
t_0038905,55,m_011,134.93,amex,,US,
t_0039027,55,m_000,46.72,amex,,BR,d_22581
t_0039263,55,m_038,5.76,visa,,US,d_17223
t_0039304,55,m_029,18.68,mastercard,,DE,d_1986
t_0039648,55,m_003,21.42,amex,,US,d_546
t_0039858,55,m_039,19.01,mastercard,,US,d_17987
t_0039898,55,m_000,26.55,visa,,CA,d_17392
t_0039961,55,m_015,12.23,amex,,DE,d_10515
t_0040086,55,m_035,13.74,visa,,US,d_17272
t_0040126,55,m_000,51.7,visa,,CA,d_13920
t_0040269,55,m_004,47.53,visa,,BR,d_7919
t_0040454,55,m_018,18.24,amex,,CA,d_6867
t_0040476,55,m_000,56.48,mastercard,,DE,d_20444
t_0040726,55,m_000,34.18,visa,,US,d_4862
t_0040851,55,m_032,6.61,visa,,DE,d_10033
t_0040868,55,m_009,41.43,mastercard,,CA,d_209
t_0041133,55,m_012,145.77,amex,,DE,d_22291
t_0041186,55,m_030,43.7,amex,,CA,d_19224
t_0041353,55,m_030,59.67,visa,,DE,d_14805
t_0041414,55,m_021,26.94,amex,,US,d_5495
t_0041581,55,m_037,11.08,mastercard,,US,d_24866
t_0041893,55,m_021,43.65,visa,,US,d_17320
t_0041895,55,m_025,15.93,visa,,GB,d_15149
t_0042018,55,m_006,97.43,visa,,CA,d_24331
t_0042185,55,m_023,61.8,visa,,GB,d_11007
t_0042715,55,m_000,59.75,visa,,CA,d_13710
t_0042771,55,m_031,3.96,visa,,GB,d_4165
t_0043153,55,m_018,23.72,mastercard,,US,d_17660
t_0043170,55,m_026,112.62,amex,,CA,d_17453
t_0044069,55,m_009,125.77,visa,,US,d_7020
t_0044171,55,m_023,54.12,amex,,US,d_19579
t_0044341,55,m_002,65.4,visa,,BR,d_8595
t_0044352,55,m_027,79.16,mastercard,,DE,d_18518
t_0044355,55,m_026,35.41,mastercard,,GB,d_7113
t_0044454,55,m_003,31.54,amex,,GB,d_14578
t_0045278,55,m_035,18.8,mastercard,,BR,d_16789
t_0045622,55,m_005,80.69,amex,,DE,d_23137
t_0045747,55,m_007,90.69,amex,,US,d_22141
t_0045809,55,m_000,14.05,amex,,US,d_15167
t_0046135,55,m_000,63.92,mastercard,,GB,d_20998
t_0046193,55,m_025,18.73,mastercard,,US,d_4650
t_0046249,55,m_000,9.55,visa,,US,
t_0046384,55,m_034,36.76,visa,,GB,d_5212
t_0046730,55,m_008,10.76,amex,,US,d_23364
t_0046819,55,m_034,29.2,amex,,BR,d_24286
t_0046970,55,m_010,20.03,visa,,US,d_14634
t_0047065,55,m_038,71.68,mastercard,,DE,d_24592
t_0047099,55,m_000,113.89,mastercard,,GB,d_22368
t_0047167,55,m_029,20.81,visa,,GB,d_3169
t_0047591,55,m_018,19.79,visa,,DE,d_22600
t_0047609,55,m_000,69.73,mastercard,,BR,
t_0047681,55,m_006,39.77,visa,,US,d_16531
t_0047685,55,m_039,11.31,mastercard,,BR,d_581
t_0048065,55,m_031,24.5,amex,,GB,d_5673
t_0048114,55,m_023,35.77,visa,,US,d_3582
t_0048175,55,m_020,30.1,mastercard,,US,
t_0048360,55,m_014,132.44,mastercard,,US,d_7900
t_0048852,55,m_039,29.66,amex,,GB,d_21555
t_0048877,55,m_014,228.02,amex,,DE,d_22604
t_0048975,55,m_000,16.29,mastercard,,US,d_1751
t_0049039,55,m_036,37.09,amex,,US,d_6831
t_0049069,55,m_024,13.07,amex,,BR,d_5200
t_0049855,55,m_014,35.65,mastercard,,BR,d_3811
t_0049917,55,m_000,13.37,visa,,US,d_1989
t_0050026,55,m_019,8.22,mastercard,,US,d_12869
t_0050818,55,m_000,77.25,mastercard,,GB,d_11204
t_0051217,55,m_007,147.49,amex,,US,d_22735
t_0051276,55,m_000,40.27,mastercard,,CA,d_22054
t_0051381,55,m_000,46.63,mastercard,,US,
t_0051837,55,m_020,17.81,amex,,DE,d_5228
t_0051862,55,m_013,12.92,visa,,BR,
t_0052068,55,m_024,83.63,visa,,GB,
t_0052238,55,m_003,264.38,amex,,GB,d_5137
t_0052375,55,m_008,34.7,visa,,DE,d_17547
t_0052573,55,m_026,6.08,mastercard,,BR,d_18731
t_0052987,55,m_038,14.35,amex,,US,d_18435
t_0053018,55,m_021,6.78,mastercard,,US,d_5965
t_0053032,55,m_006,61.97,visa,,GB,d_18444
t_0053363,55,m_039,101.84,amex,,US,d_8065
t_0053419,55,m_018,50.28,mastercard,,US,d_1681
t_0054083,55,m_011,57.81,mastercard,,US,
t_0054166,55,m_014,42.6,visa,,US,d_22898
t_0054331,55,m_012,4.62,amex,,US,d_1729
t_0054467,55,m_007,441.33,amex,,US,d_3278
t_0054595,55,m_000,18.98,visa,,BR,d_10479
t_0055024,55,m_028,20.46,mastercard,,GB,d_5619
t_0055477,55,m_036,26.2,visa,,DE,d_23373
t_0055536,55,m_013,10.26,mastercard,,DE,d_24245
t_0055691,55,m_010,18.38,mastercard,,GB,d_8489
t_0056189,55,m_005,74.54,amex,,BR,d_8561
t_0056580,55,m_000,27.12,amex,,BR,d_2161
t_0056632,55,m_000,84.21,mastercard,,DE,d_14230
t_0056686,55,m_035,32.2,visa,,BR,d_16589
t_0057019,55,m_007,22.07,visa,,DE,d_4193
t_0057092,55,m_006,58.18,visa,,US,
t_0057105,55,m_019,84.94,amex,,BR,d_20434
t_0057339,55,m_000,119.13,mastercard,,DE,d_16562
t_0057342,55,m_003,7.73,visa,,BR,d_16361
t_0057358,55,m_000,20.42,visa,,US,d_17962
t_0057793,55,m_025,28.64,mastercard,,DE,d_12456
t_0057845,55,m_000,23.52,amex,,BR,d_24396
t_0057918,55,m_008,51.74,visa,,DE,d_23191
t_0057931,55,m_036,283.66,amex,,BR,d_24628
t_0058290,55,m_005,41.14,visa,,US,d_9154
t_0058352,55,m_038,41.03,amex,,GB,d_13756
t_0058365,55,m_038,28.92,mastercard,,DE,d_24861
t_0058475,55,m_024,80.51,mastercard,,BR,d_18905
t_0059049,55,m_032,10.85,amex,,DE,d_15944
t_0059732,55,m_038,107.11,mastercard,,DE,d_24794
t_0059912,55,m_000,28.73,amex,,US,d_15490
t_0059923,55,m_011,42.91,visa,,US,d_12197
t_0000091,56,m_008,21.33,visa,,US,d_20833
t_0000145,56,m_033,10.06,mastercard,,DE,d_12340
t_0000855,56,m_004,205.05,visa,,BR,d_13320
t_0001055,56,m_037,83.19,visa,,US,d_17188
t_0001489,56,m_020,110.69,amex,,GB,d_5783
t_0001704,56,m_038,29.06,visa,,GB,d_15817
t_0001782,56,m_019,830.29,visa,,BR,d_15439
t_0001836,56,m_035,28.48,mastercard,,CA,d_11438
t_0002244,56,m_005,128.56,visa,,US,d_10046
t_0002273,56,m_017,12.67,visa,,GB,d_10467
t_0002475,56,m_025,24.9,amex,,US,d_4066
t_0002485,56,m_019,2.33,visa,,US,d_2691
t_0002790,56,m_002,38.35,amex,,DE,d_2058
t_0002972,56,m_026,30.63,amex,,BR,d_24116
t_0002997,56,m_035,133.56,visa,,BR,d_13817
t_0003022,56,m_008,30.94,amex,,US,
t_0003127,56,m_031,12.57,mastercard,,US,d_6622
t_0003236,56,m_015,32.72,visa,,GB,d_7382
t_0003334,56,m_002,164.98,visa,,CA,d_22488
t_0003583,56,m_000,2.21,amex,,US,d_6887
t_0003802,56,m_024,113.17,amex,,CA,
t_0003844,56,m_005,181.1,mastercard,,US,d_264
t_0003952,56,m_007,74.42,amex,,BR,d_12809
t_0003982,56,m_014,284.36,amex,,BR,d_18001
t_0004110,56,m_014,16.08,mastercard,,BR,d_19594
t_0004120,56,m_030,20.21,visa,,BR,d_11242
t_0004229,56,m_027,94.81,mastercard,,BR,d_12243
t_0004246,56,m_013,5.14,visa,,US,d_6167
t_0004286,56,m_006,61.43,visa,,BR,d_10802
t_0004542,56,m_000,47.08,amex,,US,d_1976
t_0004777,56,m_015,84.03,mastercard,,BR,d_4295
t_0005076,56,m_035,0.63,amex,,DE,d_23853
t_0005208,56,m_018,32.34,visa,,US,d_20195
t_0005221,56,m_008,107.32,mastercard,,US,
t_0005276,56,m_017,171.45,visa,,US,d_1181
t_0005535,56,m_023,82.13,amex,,CA,d_7930
t_0005663,56,m_001,9.61,mastercard,,BR,d_24946
t_0005736,56,m_006,34.99,mastercard,,DE,d_5426
t_0005823,56,m_000,58.57,mastercard,,BR,d_1350
t_0005943,56,m_039,100.1,visa,,DE,d_18189
t_0006041,56,m_018,13.94,amex,,GB,d_20115
t_0006048,56,m_030,11.99,visa,,US,d_8762
t_0006288,56,m_022,136.18,mastercard,,BR,d_13270
t_0006392,56,m_028,141.88,mastercard,,CA,d_15800
t_0006411,56,m_000,60.51,visa,,BR,
t_0006788,56,m_037,56.07,amex,,BR,d_22040
t_0006970,56,m_000,102.82,visa,,US,d_24215
t_0007244,56,m_007,23.11,visa,,US,d_11378
t_0007274,56,m_038,50.26,visa,,CA,d_5980
t_0007344,56,m_028,14.3,visa,,DE,d_15488
t_0007522,56,m_012,16.69,visa,,DE,d_2445
t_0007745,56,m_037,24.38,amex,,CA,d_18894
t_0007831,56,m_012,25.91,amex,,BR,d_7025
t_0008108,56,m_018,37.87,visa,,DE,d_8725
t_0008227,56,m_035,18.41,visa,,GB,d_5210
t_0008597,56,m_006,115.73,amex,,US,
t_0008649,56,m_013,123.08,amex,,DE,d_14092
t_0008951,56,m_031,12.38,amex,,CA,d_4419
t_0009063,56,m_028,51.8,mastercard,,CA,d_23101
t_0009227,56,m_025,37.23,visa,,GB,d_11342
t_0009326,56,m_028,14.43,visa,,US,d_5583
t_0009419,56,m_035,27.36,visa,,DE,d_13678
t_0009563,56,m_031,12.34,mastercard,,US,d_19281
t_0009748,56,m_000,20.63,visa,,BR,d_21693
t_0009850,56,m_023,28.14,visa,,US,d_14782
t_0010093,56,m_033,36.63,visa,,US,d_8301
t_0010150,56,m_039,59.56,amex,,US,d_22412
t_0010232,56,m_000,76.73,mastercard,,US,d_16004
t_0010394,56,m_003,28.13,mastercard,,US,d_1057
t_0010395,56,m_006,11.57,mastercard,,DE,
t_0010447,56,m_013,98.21,visa,,GB,d_2548
t_0010529,56,m_010,163.74,mastercard,,CA,d_15844
t_0011256,56,m_025,2.98,mastercard,,BR,d_7203
t_0011384,56,m_011,10.35,amex,,GB,d_19947
t_0011400,56,m_030,52.25,visa,,US,d_19787
t_0011620,56,m_009,22.76,mastercard,,GB,d_16150
t_0012022,56,m_014,73.26,visa,,US,d_16390
t_0012321,56,m_010,23.51,visa,,BR,d_22500
t_0012439,56,m_025,80.58,mastercard,,GB,d_20036
t_0012479,56,m_034,53.23,mastercard,,US,d_12526
t_0012673,56,m_027,61.95,visa,,US,d_2296
t_0012796,56,m_006,43.9,mastercard,,US,d_18391
t_0013140,56,m_011,54.45,visa,,CA,d_9545
t_0013317,56,m_003,29.62,amex,,GB,d_17791
t_0013421,56,m_013,5.84,visa,,US,d_14078
t_0013493,56,m_028,15.34,visa,,US,d_8794
t_0013655,56,m_035,102.24,mastercard,,GB,d_7876
t_0013823,56,m_012,37.98,amex,,GB,d_14995
t_0014017,56,m_039,43.35,amex,,DE,d_6145
t_0014223,56,m_000,62.68,mastercard,,BR,d_6641
t_0014484,56,m_002,40.58,visa,,CA,d_793
t_0014964,56,m_025,40.77,mastercard,,US,d_8354
t_0015229,56,m_016,7.77,visa,,DE,d_553
t_0015402,56,m_033,338.67,visa,,GB,d_21978
t_0015539,56,m_022,35.34,mastercard,,CA,d_19527
t_0015676,56,m_000,25.11,visa,,US,d_20460
t_0015861,56,m_002,31.78,visa,,US,d_24466
t_0016003,56,m_024,9.3,visa,,DE,d_7790
t_0016763,56,m_002,27.16,mastercard,,GB,d_144
t_0017131,56,m_004,254.83,mastercard,,US,d_23100
t_0017144,56,m_019,10.4,mastercard,,US,d_4365
t_0017216,56,m_028,27.96,amex,,US,d_7724
t_0017466,56,m_026,17.5,amex,,US,d_4664
t_0017499,56,m_006,68.53,amex,,DE,d_24468
t_0017513,56,m_027,39.34,visa,,US,d_10731
t_0017596,56,m_007,22.1,mastercard,,US,d_1684
t_0017699,56,m_039,15.64,visa,,US,d_3710
t_0017931,56,m_015,43.6,amex,,US,d_24795
t_0017965,56,m_012,141.74,mastercard,,CA,d_17989
t_0018327,56,m_000,107.24,amex,,GB,d_7729
t_0018558,56,m_032,38.28,amex,,US,d_16226
t_0018739,56,m_001,60.1,visa,,CA,d_1511
t_0019294,56,m_013,13.72,mastercard,,CA,d_12512
t_0019563,56,m_000,45.36,visa,,BR,d_2741
t_0020020,56,m_000,99.85,mastercard,,DE,d_21452
t_0020104,56,m_009,24.6,mastercard,,US,d_5413
t_0020283,56,m_034,65.09,visa,,CA,d_12064
t_0021636,56,m_030,35.1,mastercard,,BR,d_4323
t_0021693,56,m_011,79.53,visa,,BR,d_13046
t_0021901,56,m_012,43.96,mastercard,,US,d_15161
t_0022129,56,m_000,29.44,amex,,US,d_13338
t_0022199,56,m_025,148.51,amex,,US,d_2339
t_0022465,56,m_012,25.54,mastercard,,CA,d_8020
t_0022485,56,m_015,63.89,mastercard,,US,d_20813
t_0022828,56,m_033,101.75,visa,,US,d_20999
t_0022927,56,m_006,42.94,visa,,US,d_4398
t_0023191,56,m_036,46.2,mastercard,,US,d_23423
t_0023342,56,m_035,161.29,mastercard,,CA,d_23517
t_0023406,56,m_025,41.95,visa,,US,d_19753
t_0023459,56,m_030,3.12,visa,,GB,
t_0023489,56,m_024,41.3,visa,,DE,d_19288
t_0023574,56,m_035,167.62,mastercard,,US,d_11648
t_0023958,56,m_000,5.58,amex,,BR,d_6254
t_0023979,56,m_035,52.74,amex,,US,d_20508
t_0024023,56,m_009,343.52,amex,,BR,d_1387
t_0024064,56,m_000,28.03,mastercard,,US,d_22090
t_0024501,56,m_024,21.61,mastercard,,CA,d_632
t_0024511,56,m_002,9.47,visa,,US,d_4370
t_0024717,56,m_005,20.79,amex,,US,d_1613
t_0025145,56,m_027,15.84,mastercard,,BR,d_21750
t_0025293,56,m_020,20.63,mastercard,,US,d_1691
t_0025476,56,m_031,10.82,visa,,DE,d_13041
t_0025517,56,m_021,7.42,amex,,US,d_6656
t_0025520,56,m_002,19.35,visa,,GB,d_14333
t_0025589,56,m_039,27.79,visa,,DE,d_7147
t_0025949,56,m_000,115.54,amex,,US,d_7391
t_0025957,56,m_024,32.16,visa,,BR,d_17086
t_0025976,56,m_036,59.27,amex,,US,d_24571
t_0026239,56,m_031,88.03,mastercard,,US,d_18823
t_0026252,56,m_030,72.13,mastercard,,US,d_1762
t_0026339,56,m_037,16.63,amex,,DE,d_21658
t_0026430,56,m_031,214.88,amex,,CA,d_22891
t_0026680,56,m_000,22.24,mastercard,,US,
t_0027077,56,m_006,4.32,amex,,US,d_3464
t_0027140,56,m_012,21.91,visa,,DE,d_16952
t_0027569,56,m_029,8.84,mastercard,,US,d_16223
t_0027601,56,m_010,534.82,mastercard,,BR,d_3951
t_0027775,56,m_000,1.73,visa,,DE,d_20506
t_0028200,56,m_033,447.37,mastercard,,GB,d_5113
t_0028213,56,m_008,8.02,visa,,DE,d_682
t_0028372,56,m_000,104.47,visa,,US,d_15380
t_0028540,56,m_012,35.03,mastercard,,DE,d_18419
t_0028546,56,m_003,43.97,mastercard,,US,d_3877
t_0028582,56,m_013,17.35,amex,,CA,d_14819
t_0028990,56,m_018,5.44,visa,,US,d_3399
t_0029089,56,m_012,125.99,amex,,GB,d_18542
t_0029661,56,m_000,239.5,mastercard,,DE,d_3840
t_0029793,56,m_000,13.39,mastercard,,GB,d_20264
t_0029803,56,m_012,19.71,mastercard,,BR,d_12250
t_0029891,56,m_013,26.46,mastercard,,DE,d_6847
t_0030026,56,m_012,51.39,mastercard,,DE,d_3980
t_0030450,56,m_012,109.55,visa,,US,d_19118
t_0030468,56,m_002,8.9,amex,,GB,d_7693
t_0031057,56,m_005,33.03,amex,,DE,d_24182
t_0031269,56,m_028,41.11,mastercard,,DE,d_23166
t_0031410,56,m_008,117.78,visa,,BR,d_2155
t_0031894,56,m_023,19.71,visa,,BR,d_18792
t_0031944,56,m_000,31.38,amex,,US,d_1489
t_0032098,56,m_028,21.62,amex,,CA,d_24747
t_0032181,56,m_000,38.26,mastercard,,CA,d_23462
t_0032922,56,m_023,6.84,amex,,US,d_2688
t_0033274,56,m_025,25.56,amex,,US,d_7652
t_0033288,56,m_018,39.54,mastercard,,CA,d_1714
t_0033291,56,m_021,81.69,amex,,CA,d_5801
t_0033300,56,m_000,301.71,visa,,BR,d_13392
t_0033425,56,m_001,17.48,amex,,DE,d_14414
t_0034274,56,m_035,27.19,amex,,GB,d_21402
t_0034712,56,m_026,92.89,mastercard,,DE,
t_0034904,56,m_014,7.87,mastercard,,US,d_2160
t_0034975,56,m_009,69.64,mastercard,,BR,d_8601
t_0035211,56,m_019,130.61,mastercard,,GB,d_8631
t_0035566,56,m_034,22.78,mastercard,,DE,
t_0035914,56,m_035,32.84,amex,,US,d_23441
t_0036160,56,m_009,45.15,mastercard,,US,d_2956
t_0036202,56,m_029,80.51,amex,,US,d_3090
t_0036357,56,m_039,26.33,amex,,CA,d_14992
t_0036624,56,m_026,32.48,mastercard,,GB,d_3890
t_0036859,56,m_000,28.47,amex,,BR,d_11048
t_0036885,56,m_006,38.17,visa,,US,d_23408
t_0036887,56,m_039,35.37,amex,,DE,d_5970
t_0037044,56,m_034,48.91,amex,,CA,d_13972
t_0037212,56,m_019,71.59,amex,,GB,d_24814
t_0037240,56,m_020,12.77,visa,,DE,d_5893
t_0037402,56,m_000,19.25,visa,,US,
t_0037611,56,m_018,36.21,visa,,US,d_3562
t_0038010,56,m_012,60.26,visa,,CA,d_15593
t_0038025,56,m_026,224.96,visa,,US,d_19802
t_0038473,56,m_000,97.2,mastercard,,CA,d_1054
t_0038725,56,m_035,189.6,visa,,CA,d_23462
t_0038782,56,m_003,16.64,amex,,US,
t_0039028,56,m_018,44.58,mastercard,,GB,d_2695
t_0039029,56,m_006,14.09,visa,,BR,d_2635
t_0039068,56,m_000,98.63,mastercard,,US,d_6169
t_0039109,56,m_034,32.59,visa,,US,d_8039
t_0039424,56,m_014,18.47,amex,,DE,d_9499
t_0039699,56,m_030,25.38,amex,,CA,d_17960
t_0039720,56,m_027,74.39,mastercard,,US,d_4005
t_0039766,56,m_006,20.74,mastercard,,US,d_11717
t_0040048,56,m_013,105.17,visa,,US,d_13723
t_0040077,56,m_003,85.56,amex,,CA,d_13107
t_0040468,56,m_036,6.42,amex,,CA,d_5044
t_0040944,56,m_036,18.73,mastercard,,US,d_21826
t_0040963,56,m_032,107.56,visa,,US,d_4229
t_0041038,56,m_000,58.4,amex,,GB,d_5112
t_0041164,56,m_000,23.66,mastercard,,US,d_5585
t_0041399,56,m_012,9.65,visa,,US,d_13995
t_0041450,56,m_035,93.33,amex,,GB,
t_0041721,56,m_000,36.77,amex,,DE,
t_0041752,56,m_027,8.24,visa,,US,d_20988
t_0041776,56,m_024,37.79,amex,,CA,d_22011
t_0041792,56,m_001,31.61,amex,,US,d_11297
t_0042089,56,m_000,23.97,amex,,US,d_16870
t_0043419,56,m_031,141.89,visa,,CA,d_2480
t_0043824,56,m_028,4.44,mastercard,,DE,
t_0043853,56,m_009,339.98,visa,,US,d_23273
t_0043907,56,m_000,20.39,amex,,DE,d_8834
t_0044015,56,m_028,158.86,mastercard,,US,d_11906
t_0044016,56,m_006,24.45,mastercard,,BR,d_5318
t_0044061,56,m_013,67.84,mastercard,,CA,d_11425
t_0044120,56,m_000,53.44,visa,,US,d_9082
t_0044138,56,m_025,107.69,amex,,GB,d_17675
t_0044224,56,m_022,21.6,mastercard,,US,d_8124
t_0044342,56,m_017,28.54,amex,,DE,d_11111
t_0044460,56,m_004,115.97,amex,,GB,d_11966
t_0044590,56,m_007,51.43,visa,,DE,d_8295
t_0044825,56,m_000,46.03,visa,,US,d_19975
t_0044917,56,m_011,67.33,mastercard,,CA,d_8180
t_0044949,56,m_017,7.38,visa,,DE,d_23693
t_0045172,56,m_034,18.04,mastercard,,US,d_19338
t_0045201,56,m_000,19.77,amex,,CA,d_9080
t_0045637,56,m_024,27.25,visa,,US,d_5732
t_0045848,56,m_008,66.98,mastercard,,US,d_13286
t_0045961,56,m_036,26.27,amex,,GB,d_15312
t_0046142,56,m_036,22.03,amex,,GB,d_7904
t_0046781,56,m_000,79.24,mastercard,,US,d_41
